date,auction_name,eua_price_eur_t
2016-01-15 09:00:00,DE,6.71
2016-01-18 09:00:00,EU (TCAP),6.52
2016-01-19 09:00:00,EU (TCAP),6.81
2016-01-20 09:00:00,EU (TCAP),6.57
2016-01-21 09:00:00,EU (TCAP),6.04
2016-01-22 09:00:00,DE,6.33
2016-01-25 09:00:00,EU (TCAP),5.93
2016-01-26 09:00:00,EU (TCAP),5.8
2016-01-28 09:00:00,EU (TCAP),6.02
2016-01-29 09:00:00,DE,6.06
2016-02-01 09:00:00,EU (TCAP),5.75
2016-02-02 09:00:00,EU (TCAP),5.57
2016-02-03 09:00:00,PL,5.7
2016-02-04 09:00:00,EU (TCAP),5.55
2016-02-05 09:00:00,DE,5.55
2016-02-08 09:00:00,EU (TCAP),5.25
2016-02-09 09:00:00,EU (TCAP),5.19
2016-02-11 09:00:00,EU (TCAP),4.65
2016-02-12 09:00:00,DE,4.94
2016-02-15 09:00:00,EU (TCAP),4.97
2016-02-16 09:00:00,EU (TCAP),4.78
2016-02-17 09:00:00,PL,4.8
2016-02-18 09:00:00,EU (TCAP),5.22
2016-02-19 09:00:00,DE,5.26
2016-02-22 09:00:00,EU (TCAP),5.2
2016-02-23 09:00:00,EU (TCAP),5.14
2016-02-25 09:00:00,EU (TCAP),4.78
2016-02-26 09:00:00,DE,5.08
2016-02-29 09:00:00,EU (TCAP),4.85
2016-03-01 09:00:00,EU (TCAP),4.9
2016-03-02 09:00:00,PL,4.8
2016-03-03 09:00:00,EU (TCAP),4.88
2016-03-04 09:00:00,DE,4.8
2016-03-07 09:00:00,EU (TCAP),4.95
2016-03-08 09:00:00,EU (TCAP),5.0
2016-03-10 09:00:00,EU (TCAP),5.0
2016-03-11 09:00:00,DE,5.01
2016-03-14 09:00:00,EU (TCAP),4.92
2016-03-15 09:00:00,EU (TCAP),4.81
2016-03-16 09:00:00,EU (TCAP),4.94
2016-03-17 09:00:00,EU (TCAP),4.92
2016-03-18 09:00:00,DE,4.92
2016-03-21 09:00:00,EU (TCAP),4.86
2016-03-22 09:00:00,EU (TCAP),4.8
2016-03-24 09:00:00,EU (TCAP),4.76
2016-03-29 09:00:00,EU (TCAP),4.75
2016-03-30 09:00:00,PL,4.77
2016-03-31 09:00:00,EU (TCAP),4.97
2016-04-01 09:00:00,DE,5.18
2016-04-04 09:00:00,EU (TCAP),5.08
2016-04-05 09:00:00,EU (TCAP),5.26
2016-04-07 09:00:00,EU (TCAP),5.23
2016-04-08 09:00:00,DE,5.23
2016-04-11 09:00:00,EU (TCAP),5.42
2016-04-12 09:00:00,EU (TCAP),5.63
2016-04-13 09:00:00,DE,5.42
2016-04-14 09:00:00,EU (TCAP),5.47
2016-04-15 09:00:00,DE,5.54
2016-04-18 09:00:00,EU (TCAP),5.38
2016-04-19 09:00:00,EU (TCAP),5.47
2016-04-21 09:00:00,EU (TCAP),5.58
2016-04-22 09:00:00,DE,5.74
2016-04-25 09:00:00,EU (TCAP),5.92
2016-04-26 09:00:00,EU (TCAP),6.08
2016-04-27 09:00:00,PL,6.94
2016-04-28 09:00:00,EU (TCAP),6.64
2016-04-29 09:00:00,DE,6.29
2016-05-03 09:00:00,EU (TCAP),5.88
2016-05-06 09:00:00,DE,6.13
2016-05-09 09:00:00,EU (TCAP),5.96
2016-05-10 09:00:00,EU (TCAP),5.65
2016-05-11 09:00:00,EU (TCAP),5.72
2016-05-12 09:00:00,EU (TCAP),6.04
2016-05-13 09:00:00,DE,5.75
2016-05-17 09:00:00,EU (TCAP),5.94
2016-05-19 09:00:00,EU (TCAP),5.87
2016-05-20 09:00:00,DE,5.95
2016-05-23 09:00:00,EU (TCAP),5.85
2016-05-24 09:00:00,EU (TCAP),5.73
2016-05-27 09:00:00,DE,5.9
2016-05-31 09:00:00,EU (TCAP),6.0
2016-06-02 09:00:00,EU (TCAP),5.96
2016-06-03 09:00:00,DE,5.96
2016-06-06 09:00:00,EU (TCAP),6.05
2016-06-07 09:00:00,EU (TCAP),6.14
2016-06-09 09:00:00,EU (TCAP),6.05
2016-06-10 09:00:00,DE,5.93
2016-06-13 09:00:00,EU (TCAP),5.83
2016-06-14 09:00:00,EU (TCAP),5.78
2016-06-16 09:00:00,EU (TCAP),5.82
2016-06-17 09:00:00,DE,5.68
2016-06-20 09:00:00,EU (TCAP),5.76
2016-06-21 09:00:00,EU (TCAP),5.68
2016-06-22 09:00:00,PL,5.55
2016-06-23 09:00:00,EU (TCAP),5.6
2016-06-24 09:00:00,DE,4.96
2016-06-27 09:00:00,EU (TCAP),4.86
2016-06-28 09:00:00,EU (TCAP),4.8
2016-06-30 09:00:00,EU (TCAP),4.47
2016-07-01 09:00:00,DE,4.35
2016-07-04 09:00:00,EU (TCAP),4.77
2016-07-05 09:00:00,EU (TCAP),4.86
2016-07-06 09:00:00,EU (TCAP),4.49
2016-07-07 09:00:00,EU (TCAP),4.7
2016-07-08 09:00:00,DE,4.45
2016-07-11 09:00:00,EU (TCAP),4.45
2016-07-12 09:00:00,EU (TCAP),4.53
2016-07-14 09:00:00,EU (TCAP),4.79
2016-07-15 09:00:00,DE,4.65
2016-07-18 09:00:00,EU (TCAP),4.97
2016-07-19 09:00:00,EU (TCAP),4.75
2016-07-20 09:00:00,PL,4.65
2016-07-21 09:00:00,EU (TCAP),4.7
2016-07-22 09:00:00,DE,4.6
2016-07-25 09:00:00,EU (TCAP),4.56
2016-07-26 09:00:00,EU (TCAP),4.51
2016-07-28 09:00:00,EU (TCAP),4.58
2016-07-29 09:00:00,DE,4.38
2016-08-01 09:00:00,EU (TCAP),4.38
2016-08-02 09:00:00,EU (TCAP),4.32
2016-08-04 09:00:00,EU (TCAP),4.6
2016-08-05 09:00:00,DE,4.75
2016-08-08 09:00:00,EU (TCAP),4.79
2016-08-09 09:00:00,EU (TCAP),4.87
2016-08-11 09:00:00,EU (TCAP),4.75
2016-08-12 09:00:00,DE,4.86
2016-08-16 09:00:00,EU (TCAP),4.78
2016-08-17 09:00:00,PL,4.65
2016-08-18 09:00:00,EU (TCAP),4.55
2016-08-19 09:00:00,DE,4.71
2016-08-26 09:00:00,DE,4.71
2016-09-02 09:00:00,DE,4.32
2016-09-05 09:00:00,EU (TCAP),4.02
2016-09-06 09:00:00,EU (TCAP),3.94
2016-09-08 09:00:00,EU (TCAP),4.02
2016-09-09 09:00:00,DE,4.07
2016-09-12 09:00:00,EU (TCAP),3.94
2016-09-13 09:00:00,EU (TCAP),3.97
2016-09-15 09:00:00,EU (TCAP),3.94
2016-09-16 09:00:00,DE,4.26
2016-09-19 09:00:00,EU (TCAP),4.23
2016-09-20 09:00:00,EU (TCAP),4.3
2016-09-22 09:00:00,EU (TCAP),4.33
2016-09-23 09:00:00,DE,4.38
2016-09-26 09:00:00,EU (TCAP),4.5
2016-09-27 09:00:00,EU (TCAP),4.51
2016-09-28 09:00:00,EU (TCAP),4.57
2016-09-29 09:00:00,EU (TCAP),5.06
2016-09-30 09:00:00,DE,5.0
2016-10-04 09:00:00,EU (TCAP),5.17
2016-10-06 09:00:00,EU (TCAP),5.68
2016-10-07 09:00:00,DE,5.62
2016-10-10 09:00:00,EU (TCAP),5.53
2016-10-11 09:00:00,EU (TCAP),5.58
2016-10-13 09:00:00,EU (TCAP),5.59
2016-10-14 09:00:00,DE,5.65
2016-10-17 09:00:00,EU (TCAP),5.84
2016-10-18 09:00:00,EU (TCAP),5.89
2016-10-20 09:00:00,EU (TCAP),5.7
2016-10-21 09:00:00,DE,5.58
2016-10-24 09:00:00,EU (TCAP),5.92
2016-10-25 09:00:00,EU (TCAP),5.78
2016-10-27 09:00:00,EU (TCAP),5.9
2016-10-28 09:00:00,DE,5.7
2016-10-31 09:00:00,EU (TCAP),5.76
2016-11-03 09:00:00,EU (TCAP),6.35
2016-11-04 09:00:00,DE,6.54
2016-11-07 09:00:00,EU (TCAP),6.46
2016-11-08 09:00:00,EU (TCAP),6.1
2016-11-10 09:00:00,EU (TCAP),5.95
2016-11-11 09:00:00,DE,5.85
2016-11-14 09:00:00,EU (TCAP),5.54
2016-11-15 09:00:00,EU (TCAP),5.55
2016-11-17 09:00:00,EU (TCAP),5.6
2016-11-18 09:00:00,DE,5.73
2016-11-21 09:00:00,EU (TCAP),5.44
2016-11-22 09:00:00,EU (TCAP),5.42
2016-11-23 09:00:00,EU (TCAP),5.46
2016-11-24 09:00:00,EU (TCAP),5.29
2016-11-25 09:00:00,DE,5.05
2016-11-28 09:00:00,EU (TCAP),4.8
2016-11-29 09:00:00,EU (TCAP),4.56
2016-12-01 09:00:00,EU (TCAP),4.44
2016-12-02 09:00:00,DE,4.32
2016-12-05 09:00:00,EU (TCAP),4.16
2016-12-06 09:00:00,EU (TCAP),4.15
2016-12-08 09:00:00,EU (TCAP),4.23
2016-12-09 09:00:00,DE,4.48
2016-12-12 09:00:00,EU (TCAP),4.65
2016-12-13 09:00:00,EU (TCAP),4.82
2016-12-15 09:00:00,EU (TCAP),4.96
2016-12-16 09:00:00,DE,4.59
2017-01-09 00:00:00,Auction 3. Period CAP2-EU,5.0
2017-01-10 00:00:00,Auction 3. Period CAP2-EU,5.6
2017-01-12 00:00:00,Auction 3. Period CAP2-EU,5.3
2017-01-13 00:00:00,Auction 3. Period DE,5.06
2017-01-16 00:00:00,Auction 3. Period CAP2-EU,4.96
2017-01-17 00:00:00,Auction 3. Period CAP2-EU,4.8
2017-01-19 00:00:00,Auction 3. Period CAP2-EU,4.88
2017-01-20 00:00:00,Auction 3. Period DE,5.16
2017-01-23 00:00:00,Auction 3. Period CAP2-EU,5.34
2017-01-24 00:00:00,Auction 3. Period CAP2-EU,5.23
2017-01-26 00:00:00,Auction 3. Period CAP2-EU,4.93
2017-01-27 00:00:00,Auction 3. Period DE,5.05
2017-01-30 00:00:00,Auction 3. Period CAP2-EU,4.99
2017-01-31 00:00:00,Auction 3. Period CAP2-EU,5.2
2017-02-02 00:00:00,Auction 3. Period CAP2-EU,5.24
2017-02-03 00:00:00,Auction 3. Period DE,5.22
2017-02-06 00:00:00,Auction 3. Period CAP2-EU,5.08
2017-02-07 00:00:00,Auction 3. Period CAP2-EU,5.08
2017-02-09 00:00:00,Auction 3. Period CAP2-EU,5.25
2017-02-10 00:00:00,Auction 3. Period DE,5.3
2017-02-13 00:00:00,Auction 3. Period CAP2-EU,5.07
2017-02-14 00:00:00,Auction 3. Period CAP2-EU,4.95
2017-02-16 00:00:00,Auction 3. Period CAP2-EU,4.96
2017-02-17 00:00:00,Auction 3. Period DE,4.85
2017-02-20 00:00:00,Auction 3. Period CAP2-EU,5.05
2017-02-21 00:00:00,Auction 3. Period CAP2-EU,5.09
2017-02-23 00:00:00,Auction 3. Period CAP2-EU,5.17
2017-02-24 00:00:00,Auction 3. Period DE,5.31
2017-02-27 00:00:00,Auction 3. Period CAP2-EU,5.28
2017-02-28 00:00:00,Auction 3. Period CAP2-EU,5.15
2017-03-02 00:00:00,Auction 3. Period CAP2-EU,5.74
2017-03-03 00:00:00,Auction 3. Period DE,5.55
2017-03-06 00:00:00,Auction 3. Period CAP2-EU,5.47
2017-03-07 00:00:00,Auction 3. Period CAP2-EU,5.43
2017-03-09 00:00:00,Auction 3. Period CAP2-EU,5.16
2017-03-10 00:00:00,Auction 3. Period DE,5.08
2017-03-13 00:00:00,Auction 3. Period CAP2-EU,5.11
2017-03-14 00:00:00,Auction 3. Period CAP2-EU,5.16
2017-03-16 00:00:00,Auction 3. Period CAP2-EU,5.07
2017-03-17 00:00:00,Auction 3. Period DE,5.13
2017-03-20 00:00:00,Auction 3. Period CAP2-EU,5.05
2017-03-21 00:00:00,Auction 3. Period CAP2-EU,4.93
2017-03-23 00:00:00,Auction 3. Period CAP2-EU,4.98
2017-03-24 00:00:00,Auction 3. Period DE,4.88
2017-03-27 00:00:00,Auction 3. Period CAP2-EU,4.67
2017-03-28 00:00:00,Auction 3. Period CAP2-EU,4.63
2017-03-29 00:00:00,Auction 3. Period PL,4.71
2017-03-30 00:00:00,Auction 3. Period CAP2-EU,4.63
2017-03-31 00:00:00,Auction 3. Period DE,4.85
2017-04-03 00:00:00,Auction 3. Period CAP2-EU,4.7
2017-04-04 00:00:00,Auction 3. Period CAP2-EU,4.78
2017-04-06 00:00:00,Auction 3. Period CAP2-EU,4.86
2017-04-07 00:00:00,Auction 3. Period DE,5.06
2017-04-10 00:00:00,Auction 3. Period CAP2-EU,4.84
2017-04-11 00:00:00,Auction 3. Period CAP2-EU,4.77
2017-04-12 00:00:00,Auction 3. Period CAP2-PL,4.84
2017-04-13 00:00:00,Auction 3. Period CAP2-EU,4.93
2017-04-18 00:00:00,Auction 3. Period CAP2-EU,4.85
2017-04-20 00:00:00,Auction 3. Period CAP2-EU,4.76
2017-04-21 00:00:00,Auction 3. Period DE,4.73
2017-04-24 00:00:00,Auction 3. Period CAP2-EU,4.7
2017-04-25 00:00:00,Auction 3. Period CAP2-EU,4.62
2017-04-26 00:00:00,Auction 3. Period CAP2-PL,4.49
2017-04-27 00:00:00,Auction 3. Period CAP2-EU,4.57
2017-04-28 00:00:00,Auction 3. Period DE,4.52
2017-05-02 00:00:00,Auction 3. Period CAP2-EU,4.48
2017-05-04 00:00:00,Auction 3. Period CAP2-EU,4.35
2017-05-05 00:00:00,Auction 3. Period DE,4.52
2017-05-08 00:00:00,Auction 3. Period CAP2-EU,4.45
2017-05-09 00:00:00,Auction 3. Period CAP2-EU,4.37
2017-05-10 00:00:00,Auction 3. Period CAP2-PL,4.49
2017-05-11 00:00:00,Auction 3. Period CAP2-EU,4.37
2017-05-12 00:00:00,Auction 3. Period DE,4.26
2017-05-15 00:00:00,Auction 3. Period CAP2-EU,4.41
2017-05-16 00:00:00,Auction 3. Period CAP2-EU,4.45
2017-05-18 00:00:00,Auction 3. Period CAP2-EU,4.68
2017-05-19 00:00:00,Auction 3. Period DE,4.77
2017-05-22 00:00:00,Auction 3. Period CAP2-EU,4.87
2017-05-23 00:00:00,Auction 3. Period CAP2-EU,4.88
2017-05-24 00:00:00,Auction 3. Period CAP2-PL,4.81
2017-05-30 00:00:00,Auction 3. Period CAP2-EU,5.1
2017-06-01 00:00:00,Auction 3. Period CAP2-EU,5.05
2017-06-02 00:00:00,Auction 3. Period DE,5.07
2017-06-06 00:00:00,Auction 3. Period CAP2-EU,5.16
2017-06-07 00:00:00,Auction 3. Period CAP2-PL,4.97
2017-06-08 00:00:00,Auction 3. Period CAP2-EU,4.96
2017-06-09 00:00:00,Auction 3. Period DE,4.98
2017-06-12 00:00:00,Auction 3. Period CAP2-EU,5.03
2017-06-13 00:00:00,Auction 3. Period CAP2-EU,4.99
2017-06-19 00:00:00,Auction 3. Period CAP2-EU,4.84
2017-06-20 00:00:00,Auction 3. Period CAP2-EU,4.99
2017-06-21 00:00:00,Auction 3. Period CAP2-PL,4.95
2017-06-22 00:00:00,Auction 3. Period CAP2-EU,4.81
2017-06-23 00:00:00,Auction 3. Period DE,4.87
2017-06-26 00:00:00,Auction 3. Period CAP2-EU,4.84
2017-06-27 00:00:00,Auction 3. Period CAP2-EU,4.8
2017-06-29 00:00:00,Auction 3. Period CAP2-EU,5.05
2017-06-30 00:00:00,Auction 3. Period DE,5.02
2017-07-03 00:00:00,Auction 3. Period CAP2-EU,4.98
2017-07-04 00:00:00,Auction 3. Period CAP2-EU,5.06
2017-07-05 00:00:00,Auction 3. Period CAP2-PL,5.1
2017-07-06 00:00:00,Auction 3. Period CAP2-EU,5.07
2017-07-07 00:00:00,Auction 3. Period DE,5.24
2017-07-10 00:00:00,Auction 3. Period CAP2-EU,5.5
2017-07-11 00:00:00,Auction 3. Period CAP2-EU,5.37
2017-07-13 00:00:00,Auction 3. Period CAP2-EU,5.46
2017-07-14 00:00:00,Auction 3. Period DE,5.27
2017-07-17 00:00:00,Auction 3. Period CAP2-EU,5.4
2017-07-18 00:00:00,Auction 3. Period CAP2-EU,5.46
2017-07-19 00:00:00,Auction 3. Period CAP2-PL,5.39
2017-07-20 00:00:00,Auction 3. Period CAP2-EU,5.35
2017-07-21 00:00:00,Auction 3. Period DE,5.23
2017-07-24 00:00:00,Auction 3. Period CAP2-EU,5.04
2017-07-25 00:00:00,Auction 3. Period CAP2-EU,5.12
2017-07-27 00:00:00,Auction 3. Period CAP2-EU,5.2
2017-07-28 00:00:00,Auction 3. Period DE,5.06
2017-07-31 00:00:00,Auction 3. Period CAP2-EU,5.23
2017-08-01 00:00:00,Auction 3. Period CAP2-EU,5.6
2017-08-02 00:00:00,Auction 3. Period CAP2-PL,5.29
2017-08-03 00:00:00,Auction 3. Period CAP2-EU,5.38
2017-08-04 00:00:00,Auction 3. Period DE,5.33
2017-08-07 00:00:00,Auction 3. Period CAP2-EU,5.24
2017-08-08 00:00:00,Auction 3. Period CAP2-EU,5.26
2017-08-10 00:00:00,Auction 3. Period CAP2-EU,5.4
2017-08-11 00:00:00,Auction 3. Period DE,5.35
2017-08-14 00:00:00,Auction 3. Period CAP2-EU,5.41
2017-08-16 00:00:00,Auction 3. Period CAP2-PL,5.62
2017-08-17 00:00:00,Auction 3. Period CAP2-EU,5.9
2017-08-18 00:00:00,Auction 3. Period DE,5.8
2017-08-21 00:00:00,Auction 3. Period CAP2-EU,5.81
2017-08-22 00:00:00,Auction 3. Period CAP2-EU,5.75
2017-08-24 00:00:00,Auction 3. Period CAP2-EU,5.98
2017-08-25 00:00:00,Auction 3. Period DE,5.93
2017-08-29 00:00:00,Auction 3. Period CAP2-EU,6.07
2017-08-30 00:00:00,Auction 3. Period CAP2-PL,6.02
2017-08-31 00:00:00,Auction 3. Period CAP2-EU,5.91
2017-09-01 00:00:00,Auction 3. Period DE,5.88
2017-09-04 00:00:00,Auction 3. Period CAP2-EU,5.8
2017-09-05 00:00:00,Auction 3. Period CAP2-EU,6.04
2017-09-08 00:00:00,Auction 3. Period DE,6.9
2017-09-11 00:00:00,Auction 3. Period CAP2-EU,6.8
2017-09-12 00:00:00,Auction 3. Period CAP2-EU,6.65
2017-09-13 00:00:00,Auction 3. Period CAP2-PL,6.95
2017-09-14 00:00:00,Auction 3. Period CAP2-EU,7.42
2017-09-15 00:00:00,Auction 3. Period DE,6.96
2017-09-18 00:00:00,Auction 3. Period CAP2-EU,6.85
2017-09-19 00:00:00,Auction 3. Period CAP2-EU,6.95
2017-09-21 00:00:00,Auction 3. Period CAP2-EU,6.68
2017-09-22 00:00:00,Auction 3. Period DE,6.5
2017-09-25 00:00:00,Auction 3. Period CAP2-EU,6.8
2017-09-26 00:00:00,Auction 3. Period CAP2-EU,6.97
2017-09-27 00:00:00,Auction 3. Period CAP2-PL,6.75
2017-09-27 00:00:00,EUAA Auction CAP2-EU,6.71
2017-09-28 00:00:00,Auction 3. Period CAP2-EU,6.83
2017-09-29 00:00:00,Auction 3. Period DE,7.09
2017-10-02 00:00:00,Auction 3. Period CAP2-EU,7.0
2017-10-05 00:00:00,Auction 3. Period CAP2-EU,6.92
2017-10-06 00:00:00,Auction 3. Period DE,6.77
2017-10-09 00:00:00,Auction 3. Period CAP2-EU,6.92
2017-10-10 00:00:00,Auction 3. Period CAP2-EU,6.9
2017-10-11 00:00:00,Auction 3. Period CAP2-PL,7.4
2017-10-12 00:00:00,Auction 3. Period CAP2-EU,7.37
2017-10-13 00:00:00,Auction 3. Period DE,7.3
2017-10-16 00:00:00,Auction 3. Period CAP2-EU,7.25
2017-10-17 00:00:00,Auction 3. Period CAP2-EU,7.45
2017-10-19 00:00:00,Auction 3. Period CAP2-EU,7.86
2017-10-20 00:00:00,Auction 3. Period DE,7.56
2017-10-23 00:00:00,Auction 3. Period CAP2-EU,7.43
2017-10-24 00:00:00,Auction 3. Period CAP2-EU,7.41
2017-10-25 00:00:00,Auction 3. Period CAP2-PL,7.41
2017-10-25 00:00:00,EUAA Auction CAP2-EU,7.34
2017-10-26 00:00:00,Auction 3. Period CAP2-EU,7.46
2017-10-27 00:00:00,Auction 3. Period DE,7.25
2017-10-30 00:00:00,Auction 3. Period CAP2-EU,7.15
2017-10-31 00:00:00,Auction 3. Period CAP2-EU,7.11
2017-11-02 00:00:00,Auction 3. Period CAP2-EU,7.52
2017-11-06 00:00:00,Auction 3. Period CAP2-EU,7.91
2017-11-07 00:00:00,Auction 3. Period CAP2-EU,7.89
2017-11-08 00:00:00,EUAA Auction DE,7.51
2017-11-08 00:00:00,Auction 3. Period CAP2-PL,7.62
2017-11-09 00:00:00,Auction 3. Period CAP2-EU,7.79
2017-11-10 00:00:00,Auction 3. Period DE,7.35
2017-11-13 00:00:00,Auction 3. Period CAP2-EU,7.26
2017-11-14 00:00:00,Auction 3. Period CAP2-EU,7.26
2017-11-16 00:00:00,Auction 3. Period CAP2-EU,7.68
2017-11-17 00:00:00,Auction 3. Period DE,7.43
2017-11-20 00:00:00,Auction 3. Period CAP2-EU,7.32
2017-11-21 00:00:00,Auction 3. Period CAP2-EU,7.51
2017-11-22 00:00:00,Auction 3. Period CAP2-PL,7.46
2017-11-22 00:00:00,EUAA Auction CAP2-EU,7.36
2017-11-23 00:00:00,Auction 3. Period CAP2-EU,7.37
2017-11-24 00:00:00,Auction 3. Period DE,7.7
2017-11-27 00:00:00,Auction 3. Period CAP2-EU,7.69
2017-11-28 00:00:00,Auction 3. Period CAP2-EU,7.59
2017-11-30 00:00:00,Auction 3. Period CAP2-EU,7.6
2017-12-01 00:00:00,Auction 3. Period DE,7.5
2017-12-04 00:00:00,Auction 3. Period CAP2-EU,7.63
2017-12-05 00:00:00,Auction 3. Period CAP2-EU,7.49
2017-12-06 00:00:00,Auction 3. Period CAP2-PL,7.38
2017-12-06 00:00:00,EUAA Auction CAP2-PL,7.24
2017-12-07 00:00:00,Auction 3. Period CAP2-EU,7.23
2017-12-08 00:00:00,Auction 3. Period DE,7.24
2017-12-11 00:00:00,Auction 3. Period CAP2-EU,7.1
2017-12-12 00:00:00,Auction 3. Period CAP2-EU,7.37
2017-12-14 00:00:00,Auction 3. Period CAP2-EU,6.96
2017-12-15 00:00:00,Auction 3. Period DE,7.07
2018-01-08 00:00:00,Auction 3. Period CAP2-EU,7.83
2018-01-09 00:00:00,Auction 3. Period CAP2-EU,7.68
2018-01-11 00:00:00,Auction 3. Period CAP2-EU,7.89
2018-01-12 00:00:00,Auction 3. Period DE,7.79
2018-01-15 00:00:00,Auction 3. Period CAP2-EU,7.72
2018-01-16 00:00:00,Auction 3. Period CAP2-EU,7.77
2018-01-17 00:00:00,Auction 3. Period CAP2-PL,7.99
2018-01-18 00:00:00,Auction 3. Period CAP2-EU,8.26
2018-01-19 00:00:00,Auction 3. Period DE,8.6
2018-01-22 00:00:00,Auction 3. Period CAP2-EU,8.7
2018-01-23 00:00:00,Auction 3. Period CAP2-EU,8.88
2018-01-25 00:00:00,Auction 3. Period CAP2-EU,9.34
2018-01-26 00:00:00,Auction 3. Period DE,9.02
2018-01-29 00:00:00,Auction 3. Period CAP2-EU,9.06
2018-01-30 00:00:00,Auction 3. Period CAP2-EU,8.86
2018-01-31 00:00:00,Auction 3. Period CAP2-PL,8.78
2018-02-01 00:00:00,Auction 3. Period CAP2-EU,9.37
2018-02-02 00:00:00,Auction 3. Period DE,9.04
2018-02-05 00:00:00,Auction 3. Period CAP2-EU,8.66
2018-02-06 00:00:00,Auction 3. Period CAP2-EU,8.84
2018-02-08 00:00:00,Auction 3. Period CAP2-EU,8.93
2018-02-09 00:00:00,Auction 3. Period DE,8.97
2018-02-12 00:00:00,Auction 3. Period CAP2-EU,9.08
2018-02-13 00:00:00,Auction 3. Period CAP2-EU,9.53
2018-02-14 00:00:00,Auction 3. Period CAP2-PL,9.88
2018-02-15 00:00:00,Auction 3. Period CAP2-EU,9.64
2018-02-16 00:00:00,Auction 3. Period DE,9.53
2018-02-19 00:00:00,Auction 3. Period CAP2-EU,9.58
2018-02-20 00:00:00,Auction 3. Period CAP2-EU,9.7
2018-02-22 00:00:00,Auction 3. Period CAP2-EU,9.56
2018-02-23 00:00:00,Auction 3. Period DE,9.68
2018-02-26 00:00:00,Auction 3. Period CAP2-EU,9.56
2018-02-27 00:00:00,Auction 3. Period CAP2-EU,9.54
2018-02-28 00:00:00,Auction 3. Period CAP2-PL,9.99
2018-03-01 00:00:00,Auction 3. Period CAP2-EU,9.92
2018-03-02 00:00:00,Auction 3. Period DE,9.89
2018-03-05 00:00:00,Auction 3. Period CAP2-EU,10.05
2018-03-06 00:00:00,Auction 3. Period CAP2-EU,10.28
2018-03-08 00:00:00,Auction 3. Period CAP2-EU,10.77
2018-03-09 00:00:00,Auction 3. Period DE,11.1
2018-03-12 00:00:00,Auction 3. Period CAP2-EU,11.32
2018-03-13 00:00:00,Auction 3. Period CAP2-EU,11.03
2018-03-14 00:00:00,Auction 3. Period CAP2-PL,11.25
2018-03-15 00:00:00,Auction 3. Period CAP2-EU,11.09
2018-03-16 00:00:00,Auction 3. Period DE,10.97
2018-03-19 00:00:00,Auction 3. Period CAP2-EU,10.96
2018-03-20 00:00:00,Auction 3. Period CAP2-EU,11.17
2018-03-22 00:00:00,Auction 3. Period CAP2-EU,12.54
2018-03-23 00:00:00,Auction 3. Period DE,12.37
2018-03-26 00:00:00,Auction 3. Period CAP2-EU,12.8
2018-03-27 00:00:00,Auction 3. Period CAP2-EU,13.26
2018-03-28 00:00:00,Auction 3. Period CAP2-PL,14.05
2018-04-03 00:00:00,Auction 3. Period CAP2-EU,12.9
2018-04-05 00:00:00,Auction 3. Period CAP2-EU,12.65
2018-04-06 00:00:00,Auction 3. Period DE,12.68
2018-04-09 00:00:00,Auction 3. Period CAP2-EU,12.96
2018-04-10 00:00:00,Auction 3. Period CAP2-EU,13.1
2018-04-11 00:00:00,Auction 3. Period CAP2-PL,13.55
2018-04-12 00:00:00,Auction 3. Period CAP2-EU,13.15
2018-04-13 00:00:00,Auction 3. Period DE,13.8
2018-04-16 00:00:00,Auction 3. Period CAP2-EU,13.84
2018-04-17 00:00:00,Auction 3. Period CAP2-EU,13.82
2018-04-19 00:00:00,Auction 3. Period CAP2-EU,13.99
2018-04-20 00:00:00,Auction 3. Period DE,13.05
2018-04-23 00:00:00,Auction 3. Period CAP2-EU,12.75
2018-04-24 00:00:00,Auction 3. Period CAP2-EU,12.73
2018-04-25 00:00:00,Auction 3. Period CAP2-PL,13.09
2018-04-26 00:00:00,Auction 3. Period CAP2-EU,13.39
2018-04-27 00:00:00,Auction 3. Period DE,13.28
2018-04-30 00:00:00,Auction 3. Period CAP2-EU,13.35
2018-05-03 00:00:00,Auction 3. Period CAP2-EU,12.77
2018-05-04 00:00:00,Auction 3. Period DE,12.78
2018-05-08 00:00:00,Auction 3. Period CAP2-EU,13.51
2018-05-09 00:00:00,Auction 3. Period CAP2-PL,13.92
2018-05-14 00:00:00,Auction 3. Period CAP2-EU,14.2
2018-05-15 00:00:00,Auction 3. Period CAP2-EU,14.7
2018-05-17 00:00:00,Auction 3. Period CAP2-EU,15.05
2018-05-18 00:00:00,Auction 3. Period DE,15.2
2018-05-22 00:00:00,Auction 3. Period CAP2-EU,15.88
2018-05-23 00:00:00,Auction 3. Period CAP2-PL,15.81
2018-05-23 00:00:00,EUAA Auction CAP2-EU,15.74
2018-05-24 00:00:00,Auction 3. Period CAP2-EU,16.23
2018-05-25 00:00:00,Auction 3. Period DE,15.89
2018-05-29 00:00:00,Auction 3. Period CAP2-EU,16.25
2018-05-31 00:00:00,Auction 3. Period CAP2-EU,15.4
2018-06-01 00:00:00,Auction 3. Period DE,14.9
2018-06-04 00:00:00,Auction 3. Period CAP2-EU,15.28
2018-06-05 00:00:00,Auction 3. Period CAP2-EU,16.35
2018-06-06 00:00:00,Auction 3. Period CAP2-PL,15.7
2018-06-07 00:00:00,Auction 3. Period CAP2-EU,16.14
2018-06-08 00:00:00,Auction 3. Period DE,15.78
