target_day,exog_2_D0_h17,exog_2_D0_h16,price_D-1_h18,exog_2_D0_h18,price_D-7_h18,exog_1_D0_h19,exog_1_D0_h20,exog_2_D0_h15,exog_2_D0_h19,price_D-7_h17,price_D-1_h17,exog_1_D0_h18,price_D-1_h19,exog_1_D0_h07,exog_2_D0_h21,exog_1_D0_h06,exog_2_D0_h20,price_D-2_h18,price_D-7_h16,exog_2_D0_h22
2016-01-14,0.18700436831944983,-0.03293622779507307,-0.8095341426311398,-0.4167873825200991,-0.9571146980208314,1.3504792984249088,0.8800174857494716,0.6522327362568338,0.014291390363867153,-0.02431017017655013,0.25752684099915185,0.3754381067399085,-0.2411815412398213,0.20714073034864677,-0.08183661698664403,0.13963695858012604,0.003059010793284077,-0.09010969958376885,0.058355315928483496,0.0459257832536699
2016-01-15,1.8433322006727497,2.7278305698157532,-1.0263190853084603,0.9205850307112952,-0.12040989859054595,0.7661070029572571,0.8270196064267638,0.8251323478110535,0.274224790071222,0.15544513426317547,0.3090519035654523,0.40289888517375144,-0.0993192160465029,0.11622128361728784,0.2756295501435271,0.14851351688203324,0.09119354577746841,0.012632381279656537,0.04719332619683406,0.11756244503669562
2016-01-16,1.0444988770741925,1.9867432779332688,0.06795792536809592,0.204363487246855,-0.9729122461267763,-0.392046993056571,-0.5833627070362961,0.8018206182075627,-0.11294884156748701,-0.28829848689426024,0.36947768401215914,0.14527496791995684,-0.008507182194046344,0.0501573107339657,-0.10063630949045832,-0.10237635577958963,-0.09201444774137969,-0.0776393642201047,0.057149671232248234,0.024631492936252806
2016-01-17,3.85671019506977,3.6308010038281737,-1.0685152490687873,1.706392812516339,-0.9808257381515362,-0.4527083191955635,-0.8370692853222238,2.0169192769726543,0.3906991772297503,-0.9781126308128031,0.2564270054921736,0.023560026450659417,-0.412353275444048,-0.2635518609957882,0.3245611210826034,-0.4561182205284687,0.26585238907329367,0.16841791324599503,-0.08821392220281772,0.11677711931469267
2016-01-18,3.830974645509469,3.33709327616355,-0.9051460663063794,2.0755215766446,-0.9996713289865429,1.4968041821224825,0.8327396642632315,1.5879034163467307,0.46313877544071397,0.21484458300463907,0.10638786962282937,0.32828935650127045,-0.2179968436129994,0.12004633040526294,0.22099715827324423,0.13732229256126177,0.06988258229853732,-0.05678685224520814,0.08830481529872253,0.10559054020886463
2016-01-19,1.5839791266170846,2.7476151388241896,1.4714452498195754,-0.08758969951925942,-0.993871028503168,1.5213772643665378,0.8298235467947949,0.7385794821097141,-0.025597819669742432,-0.10718297793569126,0.3077191649207265,0.5462298768464925,0.19664947538695163,0.10351828514483158,0.10337094392044485,0.2676526050236165,-0.040844685300402715,0.06172047346680852,0.062077067009285114,0.09486520930305178
2016-01-20,3.2619482709442114,3.5094736649383553,3.5924814918781527,2.0728388169060574,-0.9580092379461578,1.2384271441137507,0.7713151805919265,1.8627258250069987,0.491084693416344,0.06711255136209042,0.31979828159364476,0.5239678075646803,0.3879411663244045,0.12705049798460458,0.32244797239416456,0.27143547892523734,0.22551721670412053,0.30973024253066855,0.06196862278804607,0.13401978271679332
2016-01-21,4.514216741082139,4.063851111199669,3.8994037583637398,2.1317723873415577,-1.00917070866397,1.152278657954308,0.724478264945485,2.063005119226648,0.6046099009929852,0.0724287360141272,0.5040138386804949,0.41076978922060364,0.4082000045039879,0.12572425922925434,0.33076069704636024,0.22495328450399468,0.20891295888548145,0.3870316330007989,0.0681251668934746,0.19863250592569862
2016-01-22,-1.657249290244384,-0.7073917513433434,2.933383681205668,-2.0668132079546506,-0.03722881350895376,0.7483166249430317,0.4649306386239499,-0.38666727513929333,-1.4114369105762974,0.07622325685659474,0.4111398077092982,0.30765234400309843,0.33398044747123845,0.14595127855504972,-0.6708361308097985,0.2102853860930288,-0.5923533687965262,0.3410555679274914,0.08392488348874902,-0.4638455243705462
2016-01-23,-0.08668247133517404,0.11570676422088522,-1.183013227351121,-0.2789451212324667,-0.928029795911452,-0.26227220081446956,-0.5085321254946842,0.9032965061254381,-0.1400289218207471,0.029696832926703668,-0.06159269621111136,0.18969280847529474,-0.39146559467851383,0.20450523944515203,-0.20895997850755535,0.15727414841940826,0.06563128941530352,0.39405662522199075,0.08046398322888129,0.02762935040071222
2016-01-24,0.4460196427949644,1.267673873751308,-0.40705499238414167,-0.25711614835522595,-0.8425095209013693,-0.38265317899103424,-0.5897557616840472,0.7055002812280622,-0.15685452330341224,0.020637871390567643,0.11751239351546836,0.11121104045391995,-0.3063862250502062,-0.2709241907948619,-0.20129526487054547,-0.6759302002159294,0.048752771744143414,-0.41436534105259226,0.049892042119055555,0.04005397870527066
2016-01-25,0.218517841912641,1.4765276630232294,-0.987834368108634,-0.5850480835692007,0.6850127018717684,1.651119878167233,1.0978898517722235,0.591778090536398,-0.552310741943192,1.331842525293731,-0.14342705016555335,0.6390967239071403,-0.1789986501177635,0.1879276270565005,-0.6731665409646876,0.33316655218105196,-0.4268090269028525,0.10594415489280072,0.2280179851621588,-0.3320969530788512
2016-01-26,-4.02232609933989,-1.4554251837856358,-0.8803187651888723,-2.5453400087256526,2.49105291363117,1.0994193049293843,0.9615469076817669,-0.3528812799501996,-1.371794563735175,0.9922893743515144,0.013542600095129717,0.7167942788491095,-0.23054997846744107,0.18992204113372485,-0.7903606159979153,0.2708886473879698,-0.4133313900281831,-0.18177965811354402,0.3377336673539958,-1.0063419121124604
2016-01-27,-6.95128473496678,-3.20284711335255,-1.064458950203012,-3.328655342204295,2.230738600055125,1.170684648510195,0.8991693178093547,-0.7285130039583143,-1.8163411214027128,0.8641566485454307,-0.16501461341705828,0.7358246526302994,-0.3885671651902475,0.1982657817655503,-0.6584700069127432,0.23355251020824078,-0.4671657256324259,-0.237385949357694,0.2885598465141995,-0.9915227151472688
2016-01-28,-1.1699643296439057,-1.2768124288783622,-1.1449566827616466,-1.1931586345621685,2.6229311939621245,1.2294107143980646,1.0175658019833829,-0.35901954217148635,-1.1967002825816686,1.1986630380155605,-0.3463703264467405,0.6607335011318461,-0.26516056434954643,0.19996576558642065,-0.5886998159060595,0.2913057604116648,-0.4295164678473738,-0.5054468267452276,0.393062848477816,-0.3142673267610769
2016-01-29,-5.872650311659069,-3.3431067778339774,-0.16676192683422364,-2.8666274978271082,-0.763545842902469,1.101559262467721,0.5284618945676911,-0.7448999841824246,-1.6406809345049294,-0.15973922860260428,0.08193309741190476,0.7745916317481054,-0.3174845867809637,0.24775640130224985,-0.6282773039034069,0.14819766162483092,-0.47347052058861694,-0.38135774064937206,0.03305950629058373,-1.1058107770151386
2016-01-30,-3.641318759992255,-1.7361185559189918,-1.2036978342443814,-2.8692289381344986,-0.4583364047716478,-0.05928215362985034,-0.3586277856595057,-0.6654084316172388,-1.4245461418097682,-0.15041377691716787,-0.5809126198171045,0.11977078175088665,-0.42381195529026866,0.23691322897410733,-0.4099858826334327,0.09979586582525941,-0.42048153258506493,0.18693887604688758,0.08417727104778215,-0.7415031074690138
2016-01-31,-2.8596502239551467,-1.2301298289972498,-1.306280498737556,-1.7802665875383656,-0.6177595337471419,-0.18486022269716984,-0.41745653409400985,-0.3888497132794168,-1.1167241752164616,-0.18289987142144334,-0.7452523225816385,0.1315802864158725,-0.5239500431689554,-0.41137594172445974,-0.3145862197120662,-0.4782339008051709,-0.32053533510617965,-0.4583448746928386,0.005816595595555913,-0.12787705163849478
2016-02-01,-5.737562358689213,-3.229298092999183,-1.1283234872005032,-2.823411923039714,-0.551638024249371,1.2822924071833064,0.8867924531500382,-0.8644419839054636,-1.7220862609329477,-0.12074997515658512,-0.4311916669084649,0.7494185812625007,-0.2270241045661193,0.26096716709009515,-0.6208544045021863,0.2055508932556619,-0.5070472636404372,-0.41345600974692376,0.03131256724179128,-0.7569735569465925
2016-02-02,-5.705040101283635,-3.377330840341882,-1.238846199293106,-2.972474287381334,-0.7679177614641323,1.324887835066404,0.8881871966861858,-0.8152409585760092,-1.7554219465546719,-0.1716231945191705,-0.608083837287613,0.6921096285558631,-0.4305663735728558,0.2514922636785647,-0.6015660206813541,0.17049529933127205,-0.5009367189434286,-0.46963751291576555,-0.003232748334066294,-0.7934986416190865
2016-02-03,-3.831924545894723,-1.959300303552895,-1.1763710158706622,-2.552924748853386,-0.8535794890164999,1.306773681960009,0.9043887528187076,-0.6334609629986246,-1.168818873578461,-0.47965651739914744,-0.5274102741773928,0.6904497765386877,-0.4422563189084388,0.2587913388250983,-0.6207944940782889,0.17769740841863887,-0.50466864832727,-0.48945768820069024,-0.12281231592162968,-0.3491352101876659
2016-02-04,0.28176498823338236,-0.6185212399277126,-1.2279586286512107,-0.22276257895295684,0.10951446163019819,1.7997825872683584,1.2168372623091497,-0.37057900095515,0.011192664454547589,-0.21954872797264496,-0.1808154949385082,0.6432597859309271,-0.321418755572586,0.22439280466335856,-0.06682306197044105,0.21399026293873546,-0.02697287323490521,-0.340430117972046,0.07653693645853275,0.03833883758762641
2016-02-05,-0.9781764946208381,-1.1287326721880149,-0.6964215837706331,-1.2211318318519429,-0.9346357790980107,1.1259509457302188,0.7806749485527067,-0.48269856472770273,-0.7476532929987519,-0.568411059151389,-0.09677349746009177,0.32463310992061867,-0.261140952723155,0.267691739556439,-0.5149671188114882,0.19647699276717248,-0.3332674199425113,-0.20338326520636366,-0.13405340428474952,-0.14651171054909284
2016-02-06,-2.717207716433631,-1.5905812210738917,-1.1599435024435258,-2.258971778200851,-0.9374437329453532,-0.16343006971123406,-0.3678760779245239,-0.535205467549306,-0.7854797477832264,-0.7182973025751265,-0.49176630348734685,0.16542318432792846,-0.448101014378768,0.13231669401841045,-0.3731296000206245,0.04961569258236793,-0.38354099160229344,-0.11662806416877922,-0.29708445957417645,-0.3237956432684092
2016-02-07,-2.9769103496928446,-1.270401487040068,-1.2709063471474815,-2.4744761294642834,-0.903623199326201,-0.15881838011562413,-0.38234574059513093,-0.4298975585970879,-0.9444782808659579,-0.6296438212818891,-0.8201705384930149,0.11457209354284059,-0.6494019874499461,-0.3712870301951389,-0.42531407462493614,-0.4809710924316713,-0.34278562615540803,-0.301077131754091,-0.2295491957632648,-0.6607780832979651
2016-02-08,-5.442852165663839,-3.3196858354296617,-1.216443006342821,-2.885617640086534,-0.711979639554333,1.2930764026709305,0.8840465671133345,-0.8098410870079673,-1.834903099790651,-0.5417030020480583,-0.47264596851128693,0.7430817632431189,-0.39492764691862425,0.2765226999611068,-0.5887071230623647,0.23649562014737258,-0.45106500259653903,-0.39314346955148927,-0.11664006218195982,-0.7542020073602409
2016-02-09,-2.81582978354359,-1.140736127152803,-1.1750627348425562,-1.7386900759173622,-0.8657009229658188,1.2560854497109306,0.9771277557133089,-0.4423474805513841,-1.1721222891656877,-0.4996934514499896,-0.5753398568373045,0.7127067553802192,-0.43798452255527287,0.24554037285161473,-0.5170368200008507,0.16253051959738915,-0.30462403139696864,-0.4106435820208417,-0.15588793718662508,-0.30968837895717205
2016-02-10,-0.0436383703469998,-0.7183113272583566,-1.1208057257235542,-0.4747320699113031,-0.897283696990868,1.5760657579773742,1.0232362503539352,-0.3992009517895182,-0.5535206799536515,-0.28473991814139876,-0.33022047297063567,0.6797665464603059,-0.3238562414495357,0.2314575347199128,-0.49432866229761496,0.22815866306415847,-0.37606432460189787,-0.4739703347165233,-0.07886755988246137,-0.07416265723205673
2016-02-11,0.027402707225570543,-1.1207917157296694,-1.2703253468769098,-0.45403841740986256,-0.7881718546396485,1.8745938770297443,1.2845757887768356,-0.41715502346582706,-0.050170060218143415,-0.24441464264381346,-0.19129081567772413,0.6641623620158433,-0.31755909778133945,0.2231871993226952,-0.1741822835870807,0.21403120358279337,0.007105438005437136,-0.09293220790408538,-0.08898217886008729,0.03290061174116933
2016-02-12,4.7345891421255,3.5368855309495015,-1.144984845676267,2.4509151166513856,-1.1028453216914358,1.0132736001069005,0.91610662663176,0.7534242282947715,0.6403141607916484,-0.7260314356818438,-0.02049816522020423,0.3434576683408633,-0.04152308052587579,0.15460460364137496,0.372402656519668,0.17791632946099828,0.22545833015873176,-0.13261036605171236,-0.041053193290377696,0.1246793384008333
2016-02-13,-0.10580337907783657,-0.28273205510166555,-0.8737904458307441,-0.3314778882573898,-1.0822121670805003,-1.4966536838777327,-0.9171050175773692,0.49477024521835916,-0.48519497722750465,-0.8547563020209964,0.007755412369840854,-0.5782102760874688,-0.5143711104485653,-0.6440958257429243,-0.24010355764056143,-0.6800448773299419,-0.25942818936346007,-0.08010186664126885,-0.2031192417343823,-0.12013648104200961
2016-02-14,-0.31455680354625215,-0.8518215794098197,-1.6497391895207463,-0.3499000303617705,-1.0592733092684115,-1.6196614940315406,-1.0123437144851406,-0.32743934849680345,-0.05149493504705813,-0.9616296644650615,-0.7591673630988297,-0.8251081580266139,-0.6681778543572398,-0.8395544782502561,-0.15489713676335143,-0.6391848567375019,-0.13281903463621803,-0.09741603483936305,-0.3419455925121017,0.020820750169672587
2016-02-15,0.20355046934054638,-0.6613690659405026,-1.5007378061118242,-0.5370603341843955,-1.0693673881657997,1.699636142381208,0.985344756969212,-0.3941853929563278,-0.050140546573625995,-0.9182393463713223,-0.565823538767664,0.4535889619301318,-0.2995420812881032,0.23360086099379337,-0.07951827044237816,0.16686478888169132,-0.12374429509877546,-0.35527153319764837,-0.36310082434120916,0.013107687096409193
2016-02-16,4.6209499837900765,3.4996462599303775,-1.2809641216869538,2.200994844926301,-0.9360609727960135,1.4410072439930077,0.8182562973146817,0.912475578416584,0.6847774677341426,-0.6239574193188118,-0.40922379956423305,0.38983591336905193,-0.36071559391592717,0.11825845198514792,0.17944877088938777,0.23474239740007385,0.12833034289336942,-0.416377237434903,-0.047073134865325286,0.04078406983643492
2016-02-17,1.2676697529060066,1.9375910516507713,1.5625981778942144,0.08015384206701832,-1.0430557674847256,1.1423166828516083,0.7427840108746542,0.10692154184802906,-0.0034985523749302776,-0.4590325791495473,0.12549058132396754,0.2775579604736489,0.13293860621864254,0.18752995148948523,0.15234251913308566,0.24206586600372987,-0.03895850616440582,-0.1351535791753668,0.006864574680685088,0.12322891519108387
2016-02-18,4.254051225833024,3.214203204897352,-1.1964788842197305,2.2341449563804625,-1.0058490231932038,1.3936868791958679,0.9039139036693107,0.803500530933085,0.5763196941008392,-0.5137893968657242,-0.05708723653392898,0.3743175425188334,-0.32155365595175395,0.11581357363074725,0.23168482493895565,0.19491587687021253,0.18352905608157624,0.2092065431113858,0.07169724349851206,0.07149449095378059
2016-02-19,1.1438036068849367,1.7977385824747196,-0.26319739080917165,-0.0990049118952232,-1.1078258199346729,0.9559579725574643,0.9434453535168555,0.7427303374808497,-0.12437318549478457,-0.49213995928520093,0.023688061857426137,0.24501033542695044,-0.22584615574644437,0.14330209014685538,-0.23472093023031515,0.2262070700309223,-0.1455158578228969,-0.07843920828571316,-0.008064279673622804,-0.05761529482346502
2016-02-20,-3.4435020802020504,-2.022940149906765,-1.020163881293532,-2.523293917914876,-0.865207662063192,-0.17675930042066443,-0.3475563175017476,-0.6274351216358449,-1.1857099514047282,-0.6523345482251626,-0.4527178194301137,0.16673579582207754,-0.2839401675548713,0.010399340325954834,-0.44888049959744586,0.10590617167650626,-0.46095574801789674,0.17228127431546478,-0.0948145130763654,-0.591158711281289
2016-02-21,-3.180947378135683,-1.7170460011766346,-1.1968260494527323,-2.957809226133292,-0.8953336342885005,-0.17584482687244532,-0.3779582743233329,-0.5374945002798581,-1.3122850927328968,-0.657488237673397,-0.8008319881443143,0.14604797378998355,-0.5880439842024452,-0.3726185988590878,-0.432544831640633,-0.48286587608374804,-0.46578779491044314,-0.21097518412370755,-0.2428622022321949,-0.6158698394310753
2016-02-22,-2.189787340754516,-1.4263721279476462,-1.261932246653538,-1.26790814630899,-0.6905941051645642,1.256344377582985,0.7735578793329476,-0.43445092067168184,-1.1897341079772132,-0.613484772973539,-0.46786504586645994,0.5015394558811134,-0.4627270540417129,0.2827784310659888,-0.34013509663231234,0.24247051267221706,-0.29625974093938234,-0.4620033360766794,-0.05857944801787475,-0.07619821316048353
2016-02-23,-0.9735390329774734,-1.1345712947061641,-0.9881265807975488,-0.9782833916160605,0.09937812969299853,1.4775407078998215,0.8923605321830776,-0.40414761312827874,-0.7596083919711011,0.04879895054041225,-0.3994014592838782,0.28327888047767713,-0.26987826330395254,0.23929524099602326,-0.4763733449393492,0.26338378580102734,-0.28639486186463003,-0.40480627964424537,0.07620703415989331,-0.09430274516944685
2016-02-24,0.3710056050820173,-1.0727761276796173,-1.271602189282517,-0.0008492537071519573,-0.9306991839282374,1.5994623565831658,1.020883840194851,-0.4181568283772022,0.04951506673746294,-0.3239127746132891,-0.30929274187121303,0.33832311863087655,-0.380165256267314,0.24843387867262667,-0.047358768500097986,0.23662157669882247,-0.03716105148296131,-0.09653991287767737,0.017352171457029518,0.07667690046625213
2016-02-25,1.3810508525750835,1.5436227804018159,-1.2343717997037165,0.022509972927321962,-0.02450777274451293,1.572285210066704,0.9651495503795715,-0.3975518989842544,0.009124388411834591,-0.38950382732220123,-0.1834484369524709,0.280488258597107,-0.2547995990940932,0.21006429454360184,-0.05715197363946512,0.22914338358004832,-0.022062001411969102,-0.1402064005044405,0.08300492125023462,0.04634798497302843
2016-02-26,4.725176996830988,2.985656584602392,-1.1043316653894173,2.3109204630190785,-0.9839635721863044,1.331723746648195,0.9127784949302992,0.8121567585401678,0.48576812070580355,-0.6648974519998605,-0.26338202499254193,-0.09578602938777456,-0.2874710420282402,0.15128475939538974,0.2758391571657653,0.20720791644048672,0.253202347451721,-0.2727686360827628,-0.020141050681798847,0.1576176963327625
2016-02-27,0.9778278922780864,-0.12743914079179874,-1.1973008480818836,0.15944131904203673,-1.1825901110092762,-0.3386463515931601,-0.7466295120531709,-0.470706827681694,-0.07200346762023917,-0.9929061469044904,-0.24664729098544058,0.11863393714448289,-0.4290137718457846,-0.15040550456175125,-0.011087449808128296,0.04407768712136849,-0.04422145855700157,-0.06834680101429838,-0.2527971280311668,-0.00830192872178683
2016-02-28,0.05339380043794479,-0.49561271707905374,-1.558834297431269,-0.3229695054600481,-1.0803911680245855,-0.3955398472411959,-0.813130314978937,-0.3271564112174533,-0.07791816789411249,-1.2180148965401272,-0.7621552378028482,0.09837525435743391,-0.4404031789328157,-0.5188456816469789,-0.07053525260331331,-0.5635907448631712,0.013334957262790484,-0.09274640974422484,-1.9391427175695701,0.04373373552501878
2016-02-29,-0.9738718543058893,-1.1515456647953781,-1.3563713029256244,-0.7081439222799313,-0.7686889057921203,1.5343229263011757,0.7111233716382664,-0.40855525736380294,-0.41980709900932217,-0.7137033491681943,-0.5289666821169609,0.2925621171393727,-0.32157535292987977,0.21873621615518704,-0.09759726247219663,0.18701717951468802,-0.1557896138101229,-0.25415822613845107,-0.18246092779309073,0.030490649617871176
2016-03-01,-0.23105458756594077,-0.7734111310343612,-1.1162467735475152,-0.8799628961342746,-0.9228523978709767,1.275029517121169,0.8871322080198442,-0.4919341138085946,-1.1124873487830578,-0.36487930723078815,-0.435485470958563,0.29871785804643697,-0.3270569215707948,0.1986440932428179,-0.48851718373954395,0.24248882805850627,-0.3391552872892312,-0.47036719212692263,-0.07314872845835,-0.30047207520432334
2016-03-02,0.6130360978772732,-0.6686035349585071,-1.469125089159234,0.1151084824658656,-1.1648573378277465,1.6562255981805798,1.0665469413432718,-0.4043334287187689,0.06572967635519517,-0.3451822955211452,-0.4088767491692081,0.4398841025424667,-0.45183546763435806,0.2753768399321782,-0.05908017530317124,0.23083478262429,0.00259943395151084,-0.12643013367235859,-0.03482451519119247,0.0800279386748692
2016-03-03,4.157500561823123,3.229473907548366,-1.1537545711480928,2.3221643030478285,-1.0650235669233534,1.6076707840511995,0.8948605306055905,0.9145732333903009,0.5736495857500726,-0.731243793803588,-0.19215560747183869,0.3508217106053718,-0.3496603874404657,0.11181787831295958,0.2132180592477764,0.1974327291645077,0.15124982332165526,-0.466893425705628,-0.03403022860214834,0.07967304264050121
2016-03-04,-0.9125926130547238,-1.0710556320415956,-0.6207000937017224,-1.0348469196250167,-0.6795485376814218,0.7825553384653573,0.7589755675397917,-0.4234091828349373,-0.6827713054148314,-0.2555216061094561,-0.230246791550674,0.013593067960124921,0.010471628466966169,0.186085928287703,-0.4815237166871583,0.1546987330220317,-0.324343275106645,-0.12893847603301659,-0.017785875938378323,-0.13222018910186373
2016-03-05,1.4202178425798613,2.363762334073455,-1.6196441623724172,1.572597604074538,-1.159464100858585,-0.4714964832251465,-0.8336599760078734,0.8207078668746817,0.3422903689136409,-1.2652583922168457,-0.43797750907342153,-0.02615602663804543,-0.45888345788852214,-0.11600285440680476,0.1684461675322206,-0.2804329768993374,0.06810899445524977,-0.0006617582091484784,-0.18953869159818945,0.08829742984491985
2016-03-06,0.9109487456391723,1.0693830542006393,-1.5566466536350663,0.19257536609555112,-1.1361018794012636,-0.6225744529187013,-0.9638333790055515,-0.34325477016935646,0.04972475911954059,-1.019085554557312,-0.6630264018363252,-0.7148745476647016,-0.4418659244926198,-0.7766538805705955,-0.061275879673996045,-0.6098595003848776,-0.04503552613187843,-0.12588708636080964,-0.4028381602190559,0.02018975942102434
2016-03-07,4.002200528815729,2.7249104355464215,-1.636643072345406,2.131767282007173,-1.0563705179670149,1.3633167250177067,0.8160919516123458,0.9737255258669341,0.5304246747483841,-1.101099511562561,-0.4360272392231596,-0.049581864640707435,-0.30985752243076353,0.1535107977782054,0.26668532942785067,0.13694383634146898,0.2529921925456467,-0.19496572641750215,-0.21338655185791813,0.06484900031175947
2016-03-08,3.218301145219924,2.5198109552826065,-0.16783769463014186,1.7405089308859614,-1.1403660401059097,1.4060454082692238,0.790515946992581,0.8105260325502777,0.44680438713449844,-1.029854741128817,-0.14690957629154958,-0.06679347082319366,0.15227938035209831,0.13172459079175783,0.08055310935508646,0.15350280868029992,0.06294959885449036,-0.395273531756328,0.00034574125434394586,0.04165428621507142
2016-03-09,-0.035274487597958336,-1.0467478138387882,-0.6694117151186244,-0.3598229280159185,-0.853508655371222,1.6715250043871381,0.9711085526632092,-0.45246005870848277,-0.0315127700092117,-0.25796333877214367,-0.15453854729493416,0.21560130104832023,-0.06260757339382192,0.25787395640234345,-0.11649558529476461,0.1601811413693651,-0.2707263797986823,0.1959211816280897,0.009287194371891135,0.02097435311883816
2016-03-10,1.7286722074319387,1.8777734294975537,-1.1246422377556322,1.0543944432110983,-1.0517734909857435,1.282853798860724,0.9041533655886901,0.7142902540088997,0.18091723507814694,-0.6485463937022964,-0.1560174261905125,-0.0563776173526557,-0.24879401242637694,0.1560784739710287,0.018325418042225736,0.2429629154853399,-0.013978797887917957,0.09501578106639517,0.012604937437771559,0.02614441132286859
2016-03-11,2.8041151596394362,2.393426203207619,-1.226824938785553,1.916955866849735,-1.096403219589864,0.7271499208160022,0.9422653768366046,0.8140832812340622,0.4066102453632579,-1.0392221669147244,-0.3053147632414065,-0.06840581054994054,-0.2746612987383635,0.15629698243420398,0.1996041678980246,0.21528810149252775,0.0591934349993114,-0.0766806311341167,-0.011966596055289975,0.09391258813733673
2016-03-12,2.1095776452645105,2.2614355111840894,-1.5390815723137423,1.6317299523719206,-1.1097760169071826,-0.49549112333791456,-0.8221629735985797,0.7931149221049294,0.33868389036026486,-1.214128840805023,-0.49059828675163936,-0.13604956335143598,-0.32888216400727077,-0.10560368525650714,0.13552569446013352,-0.06901277349187696,0.03662582235876745,-0.14928946785789704,-0.17963765945763238,0.07870375251196016
