timestamp,price,exog_1,exog_2
2026-01-06 19:00:00+00:00,121.6025,62287.45,15745.325
2026-01-06 20:00:00+00:00,108.5625,59556.425,16850.45
2026-01-06 21:00:00+00:00,102.2225,57021.275,17806.649999999998
2026-01-06 22:00:00+00:00,92.8175,53966.100000000006,18943.725
2026-01-06 23:00:00+00:00,93.9875,50929.025,20750.325
2026-01-07 00:00:00+00:00,88.61,49077.175,22122.35
2026-01-07 01:00:00+00:00,85.045,48348.225,23158.525
2026-01-07 02:00:00+00:00,81.64750000000001,48437.775,24163.775
2026-01-07 03:00:00+00:00,80.7825,49610.775,25143.35
2026-01-07 04:00:00+00:00,84.8825,52328.5,26324.075
2026-01-07 05:00:00+00:00,92.77,57719.35,28023.9
2026-01-07 06:00:00+00:00,99.2,62663.475,29322.1
2026-01-07 07:00:00+00:00,109.35,65919.825,31173.2
2026-01-07 08:00:00+00:00,112.1275,68392.125,34643.35
2026-01-07 09:00:00+00:00,108.3125,69624.05,37860.175
2026-01-07 10:00:00+00:00,99.935,69979.075,40016.975
2026-01-07 11:00:00+00:00,96.34,69415.125,40580.05
2026-01-07 12:00:00+00:00,93.155,68198.45,39585.775
2026-01-07 13:00:00+00:00,95.2275,66517.85,37367.525
2026-01-07 14:00:00+00:00,101.8375,65322.55,35386.774999999994
2026-01-07 15:00:00+00:00,106.385,65826.4,34738.425
2026-01-07 16:00:00+00:00,125.1875,67623.9,35371.175
2026-01-07 17:00:00+00:00,124.1,68424.42499999999,35560.6
2026-01-07 18:00:00+00:00,116.7325,66128.85,35292.1
2026-01-07 19:00:00+00:00,108.7275,63208.4,34966.6
2026-01-07 20:00:00+00:00,98.455,60037.975,34200.7
2026-01-07 21:00:00+00:00,93.96,56696.875,32600.85
2026-01-07 22:00:00+00:00,88.7625,53101.575,31372.5
2026-01-07 23:00:00+00:00,84.08,50286.825,29354.775
2026-01-08 00:00:00+00:00,83.08250000000001,48512.0,27721.975
2026-01-08 01:00:00+00:00,84.52250000000001,47973.2,26324.675
2026-01-08 02:00:00+00:00,82.4725,48410.575,25075.6
2026-01-08 03:00:00+00:00,85.265,50131.0,23784.6
